device_os,amt,gender,city_pop,job_age_group,category_city,hour_sin,hour_cos
macOS,188.01,M,,Engineer_26-35,Groceries_Test City,-0.9659258262890684,0.2588190451025203
other,101.19,F,,Teacher_36-45,Apparel_Test City,-0.9659258262890684,0.2588190451025203
,209.57,M,8419600.0,Doctor_56-65,Entertainment_New York,-0.25881904510252157,0.9659258262890681
,497.82,F,2328000.0,Engineer_65+,Entertainment_Houston,-1.0,-1.8369701987210297e-16
,114.26,M,3979576.0,Teacher_16-25,Groceries_Los Angeles,0.7071067811865475,0.7071067811865476
,93.75,M,,Teacher_65+,Apparel_Test City,0.7071067811865475,0.7071067811865476
Windows,466.2,M,8419600.0,Doctor_56-65,Electronics_New York,1.0,6.123233995736766e-17
,329.8,F,2716000.0,Lawyer_26-35,Groceries_Chicago,-0.9659258262890683,-0.25881904510252063
,335.54,F,,Lawyer_56-65,Electronics_Test City,0.49999999999999994,0.8660254037844387
macOS,484.99,M,1680992.0,Doctor_26-35,Travel_Phoenix,0.7071067811865475,0.7071067811865476
other,53.84,F,,Engineer_56-65,Groceries_Test City,0.25881904510252074,0.9659258262890683
,325.15,M,,Doctor_56-65,Apparel_Test City,1.2246467991473532e-16,-1.0
X11,127.49,F,8419600.0,Lawyer_46-55,Groceries_New York,-0.9659258262890683,-0.25881904510252063
,107.41,M,,Lawyer_26-35,Apparel_Test City,0.7071067811865476,-0.7071067811865475
,62.33,F,8419600.0,Clerk_56-65,Groceries_New York,-0.8660254037844386,0.5000000000000001
,242.45,M,2328000.0,Lawyer_36-45,Groceries_Houston,0.9659258262890683,-0.25881904510252063
,174.15,M,8419600.0,Lawyer_26-35,Electronics_New York,-0.7071067811865471,-0.7071067811865479
,305.88,F,8419600.0,Teacher_16-25,Groceries_New York,-0.9659258262890683,-0.25881904510252063
,116.56,M,2716000.0,Clerk_46-55,Travel_Chicago,-0.8660254037844386,0.5000000000000001
macOS,14.08,F,,Lawyer_65+,Travel_Test City,1.0,6.123233995736766e-17
macOS,270.55,F,,Doctor_65+,Entertainment_Test City,-0.5000000000000004,0.8660254037844384
,471.38,F,,Lawyer_65+,Groceries_Test City,-0.7071067811865477,0.7071067811865474
,101.46,F,,Doctor_65+,Apparel_Test City,0.0,1.0
macOS,203.7,M,,Clerk_56-65,Apparel_Test City,-0.25881904510252157,0.9659258262890681
,452.83,F,,Lawyer_65+,Apparel_Test City,-0.8660254037844386,0.5000000000000001
Windows,289.97,F,,Engineer_56-65,Travel_Test City,0.8660254037844387,-0.4999999999999998
Windows,160.35,M,,Engineer_26-35,Travel_Test City,0.9659258262890683,0.25881904510252074
Windows,191.93,M,,Lawyer_65+,Groceries_Test City,-0.7071067811865477,0.7071067811865474
Linux,132.02,F,,Teacher_65+,Apparel_Test City,-0.9659258262890684,0.2588190451025203
,305.14,F,,Clerk_56-65,,-1.0,-1.8369701987210297e-16
other,23.07,F,,Lawyer_65+,Groceries_Test City,-0.9659258262890683,-0.25881904510252063
other,360.01,M,3979576.0,Engineer_36-45,Travel_Los Angeles,-0.2588190451025208,-0.9659258262890683
,209.93,F,3979576.0,Lawyer_46-55,Entertainment_Los Angeles,-1.0,-1.8369701987210297e-16
,416.81,F,,Clerk_36-45,Electronics_Test City,0.25881904510252074,0.9659258262890683
,105.75,M,,Engineer_56-65,Apparel_Test City,0.9659258262890683,-0.25881904510252063
,145.03,F,3979576.0,Teacher_36-45,Entertainment_Los Angeles,0.49999999999999994,-0.8660254037844387
,466.12,M,,Doctor_36-45,Groceries_Test City,0.49999999999999994,0.8660254037844387
X11,95.38,M,,Clerk_56-65,Apparel_Test City,-0.7071067811865477,0.7071067811865474
other,488.63,M,,Doctor_65+,Groceries_Test City,-0.8660254037844386,0.5000000000000001
,498.43,M,8419600.0,Nurse_56-65,Travel_New York,-1.0,-1.8369701987210297e-16
,387.36,F,,Engineer_36-45,Travel_Test City,0.25881904510252074,0.9659258262890683
,103.78,M,,Engineer_36-45,Entertainment_Test City,0.25881904510252074,0.9659258262890683
,456.53,M,,Teacher_26-35,Groceries_Test City,1.2246467991473532e-16,-1.0
other,213.34,F,,Lawyer_46-55,Apparel_Test City,-0.25881904510252157,0.9659258262890681
,63.59,M,,Teacher_65+,Groceries_Test City,0.9659258262890683,0.25881904510252074
,393.91,F,8419600.0,Engineer_56-65,Electronics_New York,-0.7071067811865477,0.7071067811865474
other,104.0,F,1680992.0,Doctor_36-45,Electronics_Phoenix,0.258819045102521,-0.9659258262890682
,15.74,M,3979576.0,Teacher_56-65,Apparel_Los Angeles,-0.8660254037844384,-0.5000000000000004
,59.04,M,,Lawyer_46-55,Electronics_Test City,-0.2588190451025208,-0.9659258262890683
,140.54,F,,Doctor_65+,Apparel_Test City,-0.9659258262890683,-0.25881904510252063
,367.49,M,2716000.0,Nurse_65+,Groceries_Chicago,-0.25881904510252157,0.9659258262890681
,85.77,F,,Lawyer_26-35,Apparel_Test City,-0.9659258262890683,-0.25881904510252063
,304.09,M,,Lawyer_26-35,Apparel_Test City,-0.8660254037844384,-0.5000000000000004
macOS,67.23,M,2716000.0,Artist_46-55,Electronics_Chicago,-0.25881904510252157,0.9659258262890681
,93.89,F,,Engineer_36-45,Groceries_Test City,0.258819045102521,-0.9659258262890682
,338.76,M,2716000.0,Clerk_36-45,Travel_Chicago,0.7071067811865475,0.7071067811865476
X11,166.88,M,,Teacher_65+,Groceries_Test City,0.49999999999999994,-0.8660254037844387
,424.55,M,,Clerk_36-45,Travel_Test City,-0.2588190451025208,-0.9659258262890683
,154.52,F,3979576.0,Lawyer_46-55,Electronics_Los Angeles,-0.2588190451025208,-0.9659258262890683
,381.58,M,,Teacher_65+,Groceries_Test City,-0.7071067811865471,-0.7071067811865479
,198.04,F,,Lawyer_26-35,Electronics_Test City,-0.7071067811865477,0.7071067811865474
,329.96,F,,Teacher_56-65,Electronics_Test City,0.7071067811865476,-0.7071067811865475
,482.12,F,,Engineer_56-65,,-0.4999999999999997,-0.8660254037844388
Linux,120.15,F,3979576.0,Engineer_46-55,Travel_Los Angeles,0.8660254037844387,-0.4999999999999998
,69.92,F,,Clerk_36-45,Electronics_Test City,-0.2588190451025208,-0.9659258262890683
,88.64,F,,Teacher_36-45,Entertainment_Test City,0.8660254037844386,0.5000000000000001
other,154.09,F,8419600.0,Clerk_16-25,Electronics_New York,0.25881904510252074,0.9659258262890683
,455.75,F,,Doctor_65+,Groceries_Test City,-1.0,-1.8369701987210297e-16
,86.48,F,,Lawyer_65+,Entertainment_Test City,0.9659258262890683,0.25881904510252074
other,252.69,F,2328000.0,Nurse_26-35,Groceries_Houston,0.7071067811865475,0.7071067811865476
,470.87,F,,Teacher_65+,Electronics_Test City,-0.2588190451025208,-0.9659258262890683
Windows,316.58,F,,Lawyer_26-35,Apparel_Test City,-0.8660254037844386,0.5000000000000001
,54.7,F,,Clerk_56-65,Entertainment_Test City,-0.7071067811865477,0.7071067811865474
,326.78,F,,Clerk_36-45,Travel_Test City,-0.8660254037844386,0.5000000000000001
Windows,50.69,M,,Teacher_36-45,Electronics_Test City,0.8660254037844386,0.5000000000000001
,4.35,M,,Doctor_36-45,Entertainment_Test City,0.8660254037844386,0.5000000000000001
,106.79,F,2716000.0,Engineer_65+,Apparel_Chicago,0.9659258262890683,0.25881904510252074
macOS,378.88,F,2716000.0,,Entertainment_Chicago,-0.8660254037844386,0.5000000000000001
,106.29,M,,Lawyer_65+,Electronics_Test City,-0.5000000000000004,0.8660254037844384
,470.73,F,1680992.0,Teacher_36-45,Electronics_Phoenix,0.9659258262890683,0.25881904510252074
,338.88,M,,Doctor_26-35,Groceries_Test City,-0.5000000000000004,0.8660254037844384
,487.73,F,2716000.0,Engineer_36-45,Groceries_Chicago,0.8660254037844386,0.5000000000000001
X11,57.21,F,,Teacher_56-65,Apparel_Test City,0.7071067811865475,0.7071067811865476
,346.37,M,,Teacher_65+,Apparel_Test City,-0.9659258262890684,0.2588190451025203
,498.91,F,1680992.0,Artist_36-45,Apparel_Phoenix,-0.25881904510252157,0.9659258262890681
Linux,410.82,F,,Doctor_36-45,Apparel_Test City,-0.4999999999999997,-0.8660254037844388
other,157.17,F,,Doctor_36-45,Electronics_Test City,-0.2588190451025208,-0.9659258262890683
other,13.09,F,,Lawyer_26-35,Travel_Test City,0.49999999999999994,-0.8660254037844387
Windows,468.35,M,3979576.0,Nurse_26-35,Entertainment_Los Angeles,-0.8660254037844386,0.5000000000000001
,445.56,M,,Doctor_26-35,Electronics_Test City,-0.4999999999999997,-0.8660254037844388
Windows,278.8,M,3979576.0,Engineer_36-45,Electronics_Los Angeles,-0.7071067811865477,0.7071067811865474
,238.81,F,3979576.0,Nurse_16-25,Electronics_Los Angeles,1.2246467991473532e-16,-1.0
other,343.67,M,,Clerk_46-55,Entertainment_Test City,0.49999999999999994,-0.8660254037844387
Windows,71.83,F,,Engineer_56-65,Apparel_Test City,0.0,1.0
Windows,489.89,M,3979576.0,Artist_65+,Apparel_Los Angeles,0.7071067811865475,0.7071067811865476
,244.46,F,2328000.0,Engineer_65+,Apparel_Houston,0.7071067811865476,-0.7071067811865475
macOS,16.54,F,3979576.0,Artist_26-35,Electronics_Los Angeles,0.9659258262890683,0.25881904510252074
other,81.93,F,3979576.0,Teacher_46-55,Apparel_Los Angeles,0.49999999999999994,0.8660254037844387
,299.12,M,3979576.0,Nurse_56-65,Travel_Los Angeles,-0.9659258262890684,0.2588190451025203
,255.7,F,,Clerk_65+,Travel_Test City,-0.5000000000000004,0.8660254037844384
,413.78,M,,Teacher_36-45,Entertainment_Test City,-0.8660254037844384,-0.5000000000000004
,275.02,M,2716000.0,Nurse_16-25,Apparel_Chicago,0.25881904510252074,0.9659258262890683
,363.26,M,3979576.0,Engineer_65+,Electronics_Los Angeles,0.49999999999999994,0.8660254037844387
other,278.16,F,,Lawyer_26-35,Entertainment_Test City,1.2246467991473532e-16,-1.0
,467.44,M,,Lawyer_36-45,Apparel_Test City,0.0,1.0
,407.11,F,,Clerk_26-35,Electronics_Test City,-0.7071067811865471,-0.7071067811865479
,189.9,F,,Teacher_36-45,Apparel_Test City,0.25881904510252074,0.9659258262890683
Linux,134.62,M,1680992.0,Teacher_16-25,Groceries_Phoenix,0.9659258262890683,-0.25881904510252063
,335.96,F,,Doctor_65+,Apparel_Test City,-0.7071067811865477,0.7071067811865474
,118.79,F,8419600.0,Doctor_36-45,Groceries_New York,0.258819045102521,-0.9659258262890682
Linux,83.71,M,1680992.0,Nurse_16-25,Electronics_Phoenix,-0.9659258262890684,0.2588190451025203
X11,379.33,F,,Lawyer_65+,Travel_Test City,0.258819045102521,-0.9659258262890682
,429.11,M,,Teacher_46-55,Travel_Test City,0.8660254037844386,0.5000000000000001
macOS,392.83,M,,Lawyer_26-35,Entertainment_Test City,1.2246467991473532e-16,-1.0
,272.97,M,8419600.0,Lawyer_36-45,Electronics_New York,-0.8660254037844386,0.5000000000000001
,31.89,M,,Lawyer_46-55,Travel_Test City,0.7071067811865475,0.7071067811865476
,227.9,M,,Clerk_56-65,Groceries_Test City,0.25881904510252074,0.9659258262890683
,352.57,F,,Doctor_65+,Electronics_Test City,0.9659258262890683,0.25881904510252074
,487.69,M,,Clerk_46-55,Groceries_Test City,0.25881904510252074,0.9659258262890683
other,207.5,F,,Teacher_65+,Electronics_Test City,-0.7071067811865471,-0.7071067811865479
,230.73,M,,Engineer_46-55,Groceries_Test City,0.8660254037844387,-0.4999999999999998
,26.69,F,,Lawyer_56-65,Groceries_Test City,1.0,6.123233995736766e-17
,485.36,F,,Teacher_46-55,Travel_Test City,-0.7071067811865477,0.7071067811865474
X11,226.76,F,,Clerk_56-65,Groceries_Test City,0.49999999999999994,-0.8660254037844387
,346.44,F,,Clerk_26-35,,-0.9659258262890683,-0.25881904510252063
macOS,480.84,F,,Lawyer_26-35,Electronics_Test City,-0.4999999999999997,-0.8660254037844388
,178.42,F,,Engineer_56-65,Groceries_Test City,0.0,1.0
other,444.9,F,,Lawyer_56-65,Electronics_Test City,-0.7071067811865477,0.7071067811865474
X11,220.99,F,,Teacher_46-55,Travel_Test City,-0.7071067811865471,-0.7071067811865479
,353.91,M,8419600.0,Teacher_26-35,Travel_New York,-0.4999999999999997,-0.8660254037844388
,418.2,M,2716000.0,Artist_56-65,Apparel_Chicago,0.9659258262890683,0.25881904510252074
,14.08,M,,Doctor_26-35,Electronics_Test City,-0.9659258262890683,-0.25881904510252063
,256.15,F,,Teacher_65+,Electronics_Test City,1.2246467991473532e-16,-1.0
,299.33,M,,Clerk_46-55,Groceries_Test City,1.0,6.123233995736766e-17
other,310.1,M,2716000.0,Clerk_26-35,Groceries_Chicago,-0.5000000000000004,0.8660254037844384
Windows,192.55,M,,Lawyer_56-65,Electronics_Test City,-0.7071067811865477,0.7071067811865474
,370.86,F,,Teacher_65+,Electronics_Test City,-0.8660254037844386,0.5000000000000001
macOS,22.66,F,8419600.0,Clerk_36-45,Electronics_New York,-0.8660254037844384,-0.5000000000000004
X11,21.79,F,2716000.0,Nurse_16-25,Entertainment_Chicago,0.9659258262890683,-0.25881904510252063
,357.58,M,,Engineer_26-35,Electronics_Test City,0.9659258262890683,0.25881904510252074
,171.87,M,,Doctor_36-45,Electronics_Test City,0.0,1.0
other,66.82,F,,Engineer_36-45,Travel_Test City,-0.2588190451025208,-0.9659258262890683
,161.93,M,,Doctor_65+,Groceries_Test City,0.49999999999999994,-0.8660254037844387
other,217.98,F,8419600.0,Doctor_46-55,Electronics_New York,-0.9659258262890684,0.2588190451025203
X11,389.16,M,8419600.0,Clerk_26-35,Travel_New York,0.7071067811865475,0.7071067811865476
,490.61,F,,Engineer_56-65,Entertainment_Test City,-0.2588190451025208,-0.9659258262890683
,8.99,F,,Teacher_56-65,Groceries_Test City,0.25881904510252074,0.9659258262890683
X11,164.03,M,,Lawyer_26-35,Groceries_Test City,-0.4999999999999997,-0.8660254037844388
Windows,78.53,F,,Teacher_65+,Electronics_Test City,-1.0,-1.8369701987210297e-16
,234.0,M,,Engineer_56-65,Travel_Test City,-0.7071067811865477,0.7071067811865474
macOS,403.75,F,2328000.0,Artist_56-65,Apparel_Houston,0.7071067811865476,-0.7071067811865475
,498.39,M,,Lawyer_26-35,Apparel_Test City,-0.9659258262890684,0.2588190451025203
Windows,398.72,M,,Lawyer_56-65,Travel_Test City,0.258819045102521,-0.9659258262890682
other,49.08,F,,Teacher_36-45,Travel_Test City,-0.5000000000000004,0.8660254037844384
,386.18,F,,Clerk_36-45,Electronics_Test City,-0.7071067811865471,-0.7071067811865479
,45.74,F,2716000.0,Nurse_26-35,Travel_Chicago,0.8660254037844387,-0.4999999999999998
,119.21,F,,Doctor_65+,Groceries_Test City,0.49999999999999994,-0.8660254037844387
,126.91,F,3979576.0,Lawyer_16-25,Groceries_Los Angeles,0.25881904510252074,0.9659258262890683
,64.22,F,,Lawyer_56-65,Groceries_Test City,-0.9659258262890683,-0.25881904510252063
macOS,237.74,M,8419600.0,Clerk_36-45,Entertainment_New York,0.7071067811865475,0.7071067811865476
,371.25,F,2716000.0,Lawyer_36-45,Groceries_Chicago,-0.7071067811865477,0.7071067811865474
macOS,234.2,M,,Engineer_26-35,Apparel_Test City,0.49999999999999994,0.8660254037844387
X11,238.39,F,,Lawyer_65+,Apparel_Test City,0.8660254037844386,0.5000000000000001
,18.16,F,2716000.0,Artist_26-35,Groceries_Chicago,-0.7071067811865477,0.7071067811865474
other,337.2,M,,Engineer_65+,Electronics_Test City,-0.8660254037844384,-0.5000000000000004
macOS,25.51,M,,Clerk_36-45,Travel_Test City,-0.7071067811865477,0.7071067811865474
,404.3,M,,Clerk_26-35,Travel_Test City,-0.2588190451025208,-0.9659258262890683
,148.71,F,,Doctor_65+,Groceries_Test City,-0.5000000000000004,0.8660254037844384
,235.12,F,3979576.0,Lawyer_36-45,Groceries_Los Angeles,-0.7071067811865471,-0.7071067811865479
Windows,84.11,F,,Doctor_36-45,Groceries_Test City,0.0,1.0
Windows,231.06,F,2716000.0,Engineer_56-65,Apparel_Chicago,0.8660254037844386,0.5000000000000001
,141.57,M,,Engineer_65+,Travel_Test City,0.49999999999999994,0.8660254037844387
,409.79,M,,Doctor_56-65,Electronics_Test City,-0.7071067811865477,0.7071067811865474
Linux,122.68,M,,Clerk_56-65,Entertainment_Test City,0.25881904510252074,0.9659258262890683
,31.84,M,3979576.0,Engineer_26-35,Electronics_Los Angeles,-0.9659258262890684,0.2588190451025203
macOS,25.61,F,,Lawyer_65+,Electronics_Test City,-0.9659258262890683,-0.25881904510252063
,494.89,M,,Teacher_26-35,Entertainment_Test City,0.8660254037844386,0.5000000000000001
,77.16,M,,Teacher_26-35,Apparel_Test City,-1.0,-1.8369701987210297e-16
other,402.78,F,2716000.0,Engineer_46-55,Electronics_Chicago,0.7071067811865476,-0.7071067811865475
,221.56,M,,Clerk_56-65,Apparel_Test City,0.7071067811865476,-0.7071067811865475
,364.14,M,,Lawyer_65+,Travel_Test City,-0.9659258262890683,-0.25881904510252063
macOS,360.29,M,,Engineer_26-35,Groceries_Test City,1.2246467991473532e-16,-1.0
Windows,180.78,M,,Doctor_56-65,Electronics_Test City,-0.8660254037844384,-0.5000000000000004
,480.22,F,2716000.0,Engineer_36-45,Groceries_Chicago,0.9659258262890683,0.25881904510252074
,494.22,M,3979576.0,Engineer_26-35,Entertainment_Los Angeles,-0.4999999999999997,-0.8660254037844388
X11,442.7,M,,Lawyer_56-65,Apparel_Test City,0.258819045102521,-0.9659258262890682
,221.88,M,2328000.0,Doctor_56-65,Travel_Houston,0.258819045102521,-0.9659258262890682
,422.59,F,2716000.0,Clerk_36-45,Entertainment_Chicago,-0.25881904510252157,0.9659258262890681
other,362.83,F,,Clerk_46-55,Travel_Test City,-0.7071067811865471,-0.7071067811865479
,288.03,F,,Clerk_46-55,Travel_Test City,0.49999999999999994,0.8660254037844387
,216.24,F,,Doctor_65+,Apparel_Test City,-0.5000000000000004,0.8660254037844384
,442.06,F,,Engineer_46-55,Electronics_Test City,0.9659258262890683,0.25881904510252074
,355.78,M,,Lawyer_26-35,Groceries_Test City,0.25881904510252074,0.9659258262890683
,298.56,M,,Engineer_65+,Groceries_Test City,-0.5000000000000004,0.8660254037844384
,10.55,F,2328000.0,Teacher_46-55,Travel_Houston,-1.0,-1.8369701987210297e-16
,97.41,F,,Teacher_56-65,Apparel_Test City,-0.5000000000000004,0.8660254037844384
other,139.24,M,3979576.0,Engineer_46-55,Electronics_Los Angeles,-0.5000000000000004,0.8660254037844384
Windows,129.22,M,,Doctor_65+,Travel_Test City,0.25881904510252074,0.9659258262890683
,148.79,M,,Doctor_65+,Apparel_Test City,-0.5000000000000004,0.8660254037844384
,326.69,F,,Clerk_46-55,Groceries_Test City,-1.0,-1.8369701987210297e-16
X11,216.73,M,,Clerk_36-45,Electronics_Test City,0.8660254037844386,0.5000000000000001
,250.7,F,3979576.0,Teacher_16-25,Entertainment_Los Angeles,0.9659258262890683,-0.25881904510252063
,12.6,M,,Doctor_65+,Groceries_Test City,1.2246467991473532e-16,-1.0
,26.55,M,,Teacher_46-55,Apparel_Test City,1.0,6.123233995736766e-17
,242.99,F,,Doctor_65+,Travel_Test City,-0.4999999999999997,-0.8660254037844388
Windows,191.31,M,,Engineer_36-45,Apparel_Test City,-1.0,-1.8369701987210297e-16
X11,364.66,M,,Clerk_36-45,Travel_Test City,-0.9659258262890683,-0.25881904510252063
,445.74,F,,Clerk_36-45,Groceries_Test City,0.8660254037844386,0.5000000000000001
,92.11,M,,Clerk_46-55,Travel_Test City,-0.25881904510252157,0.9659258262890681
,158.32,F,,Doctor_65+,Groceries_Test City,-0.5000000000000004,0.8660254037844384
,495.99,M,,Engineer_65+,Apparel_Test City,-0.8660254037844386,0.5000000000000001
,86.17,M,,Engineer_56-65,Travel_Test City,0.7071067811865475,0.7071067811865476
macOS,224.59,M,2328000.0,Engineer_56-65,Entertainment_Houston,1.2246467991473532e-16,-1.0
macOS,379.43,F,3979576.0,Teacher_26-35,Apparel_Los Angeles,0.25881904510252074,0.9659258262890683
,44.92,F,,Lawyer_26-35,Entertainment_Test City,-0.7071067811865477,0.7071067811865474
,240.06,M,,Teacher_26-35,Groceries_Test City,0.9659258262890683,0.25881904510252074
,489.5,F,,Teacher_46-55,Apparel_Test City,0.49999999999999994,0.8660254037844387
Windows,380.98,M,,Engineer_65+,Groceries_Test City,-0.9659258262890683,-0.25881904510252063
,86.3,M,3979576.0,Engineer_46-55,Apparel_Los Angeles,0.49999999999999994,0.8660254037844387
,345.49,M,,Clerk_56-65,Groceries_Test City,0.8660254037844386,0.5000000000000001
,218.6,F,1680992.0,Clerk_16-25,Entertainment_Phoenix,-0.25881904510252157,0.9659258262890681
,347.09,F,,Teacher_26-35,Apparel_Test City,-0.7071067811865471,-0.7071067811865479
,215.04,M,2328000.0,Clerk_46-55,Travel_Houston,-0.8660254037844386,0.5000000000000001
other,243.46,M,,Engineer_36-45,Electronics_Test City,0.8660254037844386,0.5000000000000001
X11,48.14,M,3979576.0,Engineer_36-45,Apparel_Los Angeles,0.0,1.0
Linux,167.72,F,8419600.0,Nurse_36-45,Apparel_New York,0.25881904510252074,0.9659258262890683
,15.03,F,8419600.0,Doctor_46-55,Travel_New York,1.0,6.123233995736766e-17
,261.2,M,1680992.0,Artist_16-25,Travel_Phoenix,-0.2588190451025208,-0.9659258262890683
,154.2,F,,Engineer_36-45,Apparel_Test City,0.0,1.0
,166.11,M,2328000.0,,Entertainment_Houston,-0.8660254037844384,-0.5000000000000004
,48.28,F,,Lawyer_56-65,,0.9659258262890683,0.25881904510252074
X11,473.64,F,8419600.0,Nurse_46-55,Groceries_New York,0.258819045102521,-0.9659258262890682
other,49.59,M,8419600.0,Doctor_65+,Groceries_New York,-1.0,-1.8369701987210297e-16
,131.07,F,8419600.0,Nurse_36-45,Groceries_New York,0.9659258262890683,0.25881904510252074
,188.95,M,,Doctor_56-65,Travel_Test City,-0.7071067811865471,-0.7071067811865479
,186.47,M,,Engineer_65+,Travel_Test City,1.2246467991473532e-16,-1.0
Windows,16.25,M,,Doctor_36-45,Entertainment_Test City,0.49999999999999994,-0.8660254037844387
,170.0,M,,Doctor_46-55,Groceries_Test City,1.0,6.123233995736766e-17
X11,426.84,F,2328000.0,Nurse_46-55,Travel_Houston,1.2246467991473532e-16,-1.0
,321.25,M,,Lawyer_46-55,Entertainment_Test City,1.2246467991473532e-16,-1.0
,448.4,F,,Clerk_36-45,Travel_Test City,0.258819045102521,-0.9659258262890682
Windows,162.49,F,,Clerk_36-45,Electronics_Test City,-0.8660254037844386,0.5000000000000001
,452.22,F,2716000.0,Teacher_36-45,Apparel_Chicago,-1.0,-1.8369701987210297e-16
,150.83,M,,Teacher_65+,Apparel_Test City,-0.7071067811865477,0.7071067811865474
,421.24,F,8419600.0,Clerk_46-55,Apparel_New York,0.258819045102521,-0.9659258262890682
,310.58,F,,Doctor_65+,Travel_Test City,-0.2588190451025208,-0.9659258262890683
macOS,484.3,F,1680992.0,Nurse_56-65,Groceries_Phoenix,-0.7071067811865477,0.7071067811865474
Windows,43.17,M,,Engineer_65+,Electronics_Test City,-0.2588190451025208,-0.9659258262890683
Windows,114.95,M,2328000.0,Lawyer_65+,Travel_Houston,0.8660254037844387,-0.4999999999999998
other,392.31,M,,Teacher_65+,Groceries_Test City,-0.25881904510252157,0.9659258262890681
,386.12,M,,Teacher_65+,Entertainment_Test City,-0.4999999999999997,-0.8660254037844388
,356.59,F,1680992.0,Clerk_46-55,Groceries_Phoenix,-0.9659258262890684,0.2588190451025203
,1.16,F,,Teacher_36-45,Travel_Test City,0.9659258262890683,0.25881904510252074
,9.85,F,,Teacher_65+,Groceries_Test City,0.9659258262890683,0.25881904510252074
Linux,212.17,F,,Clerk_16-25,Groceries_Test City,0.25881904510252074,0.9659258262890683
Windows,53.3,F,,Clerk_36-45,Entertainment_Test City,0.8660254037844386,0.5000000000000001
,16.16,F,,Doctor_65+,Electronics_Test City,-0.2588190451025208,-0.9659258262890683
,410.35,F,,Lawyer_65+,Entertainment_Test City,0.9659258262890683,-0.25881904510252063
X11,198.46,F,,Doctor_65+,Electronics_Test City,0.9659258262890683,0.25881904510252074
X11,432.31,F,2328000.0,Clerk_16-25,Apparel_Houston,-0.9659258262890683,-0.25881904510252063
Linux,305.67,M,,Engineer_36-45,Travel_Test City,1.2246467991473532e-16,-1.0
,115.99,F,,Engineer_56-65,Electronics_Test City,0.9659258262890683,0.25881904510252074
other,238.07,F,1680992.0,Clerk_16-25,Electronics_Phoenix,-0.8660254037844384,-0.5000000000000004
,442.51,F,,Lawyer_26-35,Electronics_Test City,-0.5000000000000004,0.8660254037844384
Windows,209.54,F,,Doctor_26-35,Electronics_Test City,-0.9659258262890684,0.2588190451025203
macOS,309.25,M,2328000.0,Lawyer_36-45,Entertainment_Houston,0.49999999999999994,-0.8660254037844387
other,106.8,M,,Teacher_36-45,Apparel_Test City,0.7071067811865475,0.7071067811865476
,366.39,M,2328000.0,Clerk_56-65,Electronics_Houston,0.258819045102521,-0.9659258262890682
,159.14,F,2328000.0,Artist_26-35,Groceries_Houston,0.9659258262890683,0.25881904510252074
macOS,376.95,M,,Clerk_46-55,Groceries_Test City,-0.8660254037844384,-0.5000000000000004
,181.62,M,,Lawyer_36-45,Apparel_Test City,0.0,1.0
,306.95,F,2716000.0,Artist_46-55,Apparel_Chicago,-0.5000000000000004,0.8660254037844384
other,440.01,M,,Clerk_56-65,Electronics_Test City,-0.7071067811865471,-0.7071067811865479
,327.82,F,,Clerk_56-65,Travel_Test City,1.0,6.123233995736766e-17
macOS,103.24,M,2328000.0,Doctor_56-65,Electronics_Houston,-0.7071067811865477,0.7071067811865474
X11,126.75,F,2716000.0,Artist_26-35,Entertainment_Chicago,0.7071067811865475,0.7071067811865476
,198.12,M,,Lawyer_26-35,Electronics_Test City,0.49999999999999994,0.8660254037844387
,393.45,M,,Clerk_46-55,Groceries_Test City,-0.8660254037844384,-0.5000000000000004
,115.29,F,,Lawyer_46-55,Groceries_Test City,1.2246467991473532e-16,-1.0
,199.24,M,,Teacher_26-35,Entertainment_Test City,-0.2588190451025208,-0.9659258262890683
,286.03,M,1680992.0,Artist_36-45,Electronics_Phoenix,0.7071067811865476,-0.7071067811865475
Windows,458.04,M,,Engineer_36-45,Travel_Test City,-0.5000000000000004,0.8660254037844384
macOS,455.65,F,2716000.0,Nurse_65+,Electronics_Chicago,-0.8660254037844386,0.5000000000000001
Windows,26.69,F,8419600.0,Doctor_46-55,Apparel_New York,-0.7071067811865477,0.7071067811865474
,51.28,F,2328000.0,Teacher_46-55,Travel_Houston,-0.9659258262890683,-0.25881904510252063
macOS,92.28,M,,Doctor_26-35,Travel_Test City,1.0,6.123233995736766e-17
,466.84,F,,Doctor_65+,Travel_Test City,0.8660254037844386,0.5000000000000001
,467.65,F,,Lawyer_46-55,Groceries_Test City,0.8660254037844386,0.5000000000000001
,351.71,M,,Clerk_56-65,Electronics_Test City,0.258819045102521,-0.9659258262890682
,169.26,F,3979576.0,Clerk_26-35,Groceries_Los Angeles,0.7071067811865475,0.7071067811865476
,285.18,F,,Clerk_46-55,Groceries_Test City,-0.9659258262890683,-0.25881904510252063
other,397.18,M,2328000.0,Clerk_16-25,Groceries_Houston,0.9659258262890683,0.25881904510252074
,56.8,F,,Engineer_46-55,Groceries_Test City,-0.8660254037844386,0.5000000000000001
,421.63,M,1680992.0,Artist_36-45,Electronics_Phoenix,0.49999999999999994,0.8660254037844387
,238.11,M,1680992.0,Lawyer_56-65,Travel_Phoenix,-0.5000000000000004,0.8660254037844384
,267.36,F,,Clerk_46-55,Groceries_Test City,0.258819045102521,-0.9659258262890682
,157.63,M,2716000.0,Lawyer_56-65,Electronics_Chicago,1.2246467991473532e-16,-1.0
