device_os,amt,gender,city_pop,job_age_group,category_city,hour_sin,hour_cos
Windows,484.82,M,3979576,Artist_16-25,Apparel_Los Angeles,-0.965925826289068,-0.258819045102521
X11,366.32,M,2328000,Lawyer_26-35,Electronics_Test City,-0.258819045102522,0.965925826289068
Linux,185.91,F,3979576,Engineer_36-45,Entertainment_Test City,0.5,-0.866025403784439
other,7.61000000000001,F,2716000,Teacher_65+,Apparel_Test City,0.258819045102521,0.965925826289068
Windows,319.88,F,2328000,Lawyer_36-45,Electronics_Test City,-0.965925826289069,0.25881904510252
Windows,122.27,F,3979576,Clerk_65+,Entertainment_Test City,1,6.15826833971767e-17
other,470.43,F,1680992,Teacher_56-65,Travel_Test City,1.22514845490862e-16,-1
Windows,317.53,F,2328000,Doctor_56-65,Electronics_Test City,1.22514845490862e-16,-1
other,20.86,M,2328000,Artist_36-45,Travel_Houston,1.22514845490862e-16,-1
Linux,367.08,F,2328000,Clerk_65+,Electronics_Test City,1,6.15826833971767e-17
other,484.82,M,2716000,Doctor_46-55,Apparel_Test City,-0.5,0.866025403784438
Linux,114.84,M,2716000,Clerk_46-55,Apparel_Test City,0.707106781186547,0.707106781186548
X11,428.45,F,8419600,Doctor_56-65,Groceries_Test City,-0.707106781186547,-0.707106781186548
other,484.77,F,1680992,Nurse_16-25,Travel_Phoenix,-0.707106781186548,0.707106781186547
macOS,179.16,M,2328000,Clerk_36-45,Electronics_Houston,-0.707106781186547,-0.707106781186548
Windows,422.91,M,2328000,Engineer_36-45,Electronics_Houston,-0.258819045102522,0.965925826289068
Windows,44.38,F,8419600,Lawyer_46-55,Groceries_Test City,-0.707106781186547,-0.707106781186548
macOS,341.95,F,8419600,Clerk_56-65,Apparel_New York,-0.258819045102521,-0.965925826289068
other,274.56,M,2328000,Clerk_56-65,Electronics_Test City,-0.866025403784438,-0.5
other,239.15,M,2328000,Doctor_46-55,Electronics_Test City,1,6.15826833971767e-17
macOS,440.26,M,2328000,Doctor_26-35,Electronics_Test City,-0.866025403784439,0.5
Windows,196.51,F,3979576,Artist_26-35,Electronics_Los Angeles,-0.258819045102521,-0.965925826289068
macOS,398.24,M,8419600,Doctor_26-35,Groceries_New York,1.22514845490862e-16,-1
macOS,47.62,F,8419600,Teacher_36-45,Groceries_Test City,-0.5,0.866025403784438
other,419.28,M,2328000,Engineer_56-65,Electronics_Houston,0.5,0.866025403784439
X11,210.89,M,2328000,Engineer_65+,Electronics_Test City,-0.965925826289069,0.25881904510252
Windows,463.53,F,1680992,Clerk_36-45,Electronics_Phoenix,-0.866025403784439,0.5
other,458.35,F,8419600,Teacher_56-65,Groceries_Test City,-0.866025403784438,-0.5
other,29.92,F,8419600,Lawyer_26-35,Groceries_Test City,-0.707106781186547,-0.707106781186548
X11,405.92,F,8419600,Clerk_36-45,Electronics_New York,-1,-1.83880688453542e-16
macOS,315.98,M,3979576,Teacher_65+,Groceries_Test City,0.866025403784439,0.5
other,184.61,F,2716000,Teacher_46-55,Apparel_Test City,-0.5,0.866025403784438
Linux,159.27,F,1680992,Teacher_46-55,Travel_Test City,-0.866025403784439,0.5
other,295.86,M,2716000,Clerk_46-55,Electronics_Chicago,1.22514845490862e-16,-1
macOS,476.69,M,2716000,Clerk_65+,Apparel_Test City,-0.5,0.866025403784438
macOS,447.51,F,8419600,Teacher_26-35,Entertainment_New York,-0.866025403784439,0.5
other,318.42,F,8419600,Engineer_26-35,Apparel_New York,0.707106781186548,-0.707106781186547
Windows,103,F,1680992,Teacher_46-55,Travel_Test City,0.5,-0.866025403784439
Linux,479.08,M,3979576,Artist_46-55,Travel_Los Angeles,0.965925826289068,-0.258819045102521
Linux,130.85,M,8419600,Clerk_65+,Groceries_Test City,0.866025403784439,0.5
Windows,151.62,M,2716000,Engineer_36-45,Apparel_Chicago,0.965925826289068,-0.258819045102521
macOS,329.08,M,1680992,Lawyer_46-55,Travel_Test City,0.866025403784439,0.5
Windows,16.92,M,2328000,Teacher_26-35,Electronics_Test City,-0.5,-0.866025403784439
macOS,460.61,F,1680992,Nurse_46-55,Apparel_Phoenix,1.22514845490862e-16,-1
Windows,461.95,M,1680992,Doctor_36-45,Travel_Test City,-0.5,-0.866025403784439
Linux,291.29,M,1680992,Lawyer_36-45,Electronics_Phoenix,-0.965925826289069,0.25881904510252
macOS,14.92,F,8419600,Doctor_56-65,Groceries_Test City,-1,-1.83880688453542e-16
X11,11.48,F,2716000,Lawyer_36-45,Groceries_Chicago,0.866025403784439,0.5
other,349.31,M,2716000,Clerk_56-65,Apparel_Test City,-0.707106781186548,0.707106781186547
other,362.03,M,1680992,Lawyer_26-35,Travel_Test City,-0.707106781186548,0.707106781186547
Linux,459.72,F,2328000,Lawyer_65+,Electronics_Test City,-0.965925826289069,0.25881904510252
Linux,375.7,F,2716000,Doctor_65+,Apparel_Test City,0.965925826289068,0.258819045102521
Linux,476.94,M,8419600,Lawyer_56-65,Groceries_Test City,-0.866025403784439,0.5
Windows,338.95,F,2716000,Doctor_65+,Entertainment_Test City,-0.965925826289069,0.25881904510252
macOS,346.53,F,8419600,Lawyer_26-35,Groceries_Test City,0.258819045102521,0.965925826289068
macOS,353.51,M,2716000,Doctor_65+,Apparel_Test City,0.258819045102521,0.965925826289068
Windows,270.78,M,2716000,Clerk_56-65,Groceries_Chicago,0.707106781186548,-0.707106781186547
other,494.65,F,2328000,Teacher_65+,Entertainment_Test City,-0.965925826289069,0.25881904510252
other,492.26,F,1680992,Clerk_36-45,Electronics_Test City,1.22514845490862e-16,-1
X11,387.17,M,1680992,Clerk_26-35,Apparel_Phoenix,-0.707106781186548,0.707106781186547
Windows,388.74,F,1680992,Lawyer_36-45,Travel_Test City,0.866025403784439,-0.5
other,138.64,F,8419600,Teacher_56-65,Groceries_Test City,-1,-1.83880688453542e-16
Windows,239.42,F,8419600,Teacher_65+,Groceries_Test City,-0.5,0.866025403784438
other,141.97,M,2716000,Nurse_56-65,Groceries_Chicago,-0.965925826289068,-0.258819045102521
other,215.23,F,2328000,Engineer_46-55,Electronics_Test City,-0.258819045102521,-0.965925826289068
other,130.94,F,2716000,Clerk_65+,Apparel_Test City,-0.258819045102521,-0.965925826289068
other,336.71,M,1680992,Teacher_46-55,Travel_Phoenix,0,1
other,354.81,M,3979576,Lawyer_56-65,Groceries_Los Angeles,-0.866025403784439,0.5
Windows,25.14,F,2328000,Clerk_65+,Electronics_Test City,0.5,-0.866025403784439
X11,338.98,F,3979576,Clerk_65+,Entertainment_Test City,0.965925826289068,0.258819045102521
Windows,166.67,M,1680992,Engineer_36-45,Travel_Test City,0.5,-0.866025403784439
macOS,198.57,F,3979576,Clerk_16-25,Groceries_Test City,0.5,-0.866025403784439
macOS,335.96,F,8419600,Artist_56-65,Groceries_New York,0.866025403784439,0.5
Windows,194.02,F,3979576,Artist_56-65,Groceries_Los Angeles,1,6.15826833971767e-17
macOS,112.25,F,1680992,Teacher_26-35,Electronics_Phoenix,-0.965925826289068,-0.258819045102521
other,395.19,F,3979576,Lawyer_65+,Entertainment_Test City,0.707106781186548,-0.707106781186547
Linux,201.19,F,2328000,Clerk_65+,Electronics_Test City,0.258819045102521,0.965925826289068
Windows,68,M,1680992,Doctor_46-55,Travel_Phoenix,0.707106781186548,-0.707106781186547
other,323.82,M,2328000,Doctor_56-65,Travel_Test City,-0.965925826289069,0.25881904510252
macOS,337.13,M,1680992,Clerk_65+,Travel_Test City,1,6.15826833971767e-17
X11,76.47,M,2328000,Nurse_46-55,Groceries_Houston,0.258819045102521,0.965925826289068
Windows,404.82,M,1680992,Doctor_36-45,Travel_Test City,-0.707106781186548,0.707106781186547
X11,105.11,M,1680992,Doctor_46-55,Travel_Test City,-1,-1.83880688453542e-16
Windows,381.16,M,2716000,Lawyer_65+,Apparel_Test City,-0.866025403784438,-0.5
Linux,193.09,M,1680992,Artist_46-55,Entertainment_Phoenix,-0.258819045102522,0.965925826289068
Windows,189.24,M,1680992,Lawyer_36-45,Travel_Test City,0.707106781186547,0.707106781186548
Windows,83.2,F,2328000,Doctor_65+,Electronics_Test City,1.22514845490862e-16,-1
Windows,212.09,M,3979576,Doctor_36-45,Entertainment_Test City,-0.5,-0.866025403784439
X11,309.43,M,8419600,Lawyer_26-35,Apparel_New York,0.258819045102521,0.965925826289068
Windows,121.51,F,8419600,Doctor_16-25,Apparel_New York,1,6.15826833971767e-17
X11,357.56,M,2328000,Doctor_36-45,Electronics_Test City,-0.866025403784438,-0.5
Windows,59.95,M,1680992,Teacher_36-45,Travel_Test City,0.5,-0.866025403784439
Windows,379.05,F,2328000,Engineer_56-65,Electronics_Test City,-0.965925826289069,0.25881904510252
other,97.48,M,2716000,Nurse_56-65,Electronics_Chicago,1.22514845490862e-16,-1
Windows,116.91,F,1680992,Teacher_65+,Travel_Test City,0.707106781186547,0.707106781186548
Linux,140.88,M,3979576,Lawyer_36-45,Entertainment_Test City,0.965925826289068,0.258819045102521
other,301.36,M,1680992,Nurse_36-45,Groceries_Phoenix,-0.5,0.866025403784438
X11,285.46,F,1680992,Clerk_16-25,Travel_Test City,0,1
other,424.21,F,1680992,Teacher_65+,Travel_Test City,0.965925826289068,-0.258819045102521
X11,289.98,F,2716000,Teacher_56-65,Apparel_Test City,0.707106781186547,0.707106781186548
macOS,173.51,F,2328000,Engineer_36-45,Electronics_Test City,0.258819045102521,-0.965925826289068
macOS,143.9,M,2716000,Teacher_26-35,Apparel_Test City,-0.5,0.866025403784438
macOS,291.13,F,3979576,Artist_16-25,Travel_Los Angeles,0.866025403784439,0.5
Linux,442.12,F,8419600,Lawyer_56-65,Groceries_Test City,0.5,0.866025403784439
other,265.44,M,8419600,Artist_56-65,Electronics_New York,-1,-1.83880688453542e-16
Windows,59.13,F,2328000,Teacher_46-55,Electronics_Test City,-0.965925826289069,0.25881904510252
macOS,309.97,F,2716000,Teacher_46-55,Apparel_Test City,0.5,0.866025403784439
macOS,440.25,F,8419600,Lawyer_26-35,Groceries_New York,0.965925826289068,0.258819045102521
Windows,145.39,F,3979576,Artist_16-25,Groceries_Los Angeles,0,1
Windows,53.66,M,3979576,Doctor_46-55,Entertainment_Test City,-0.707106781186548,0.707106781186547
Windows,416.51,F,1680992,Teacher_46-55,Travel_Test City,0.258819045102521,0.965925826289068
Windows,472.11,F,3979576,Teacher_56-65,Groceries_Test City,0.965925826289068,0.258819045102521
other,444.17,F,1680992,Nurse_26-35,Travel_Phoenix,-0.5,0.866025403784438
Windows,57.4,F,1680992,Doctor_56-65,Travel_Test City,0.707106781186548,-0.707106781186547
Windows,230.72,F,2328000,Engineer_56-65,Entertainment_Houston,-0.866025403784438,-0.5
macOS,288.24,F,2328000,Doctor_36-45,Electronics_Test City,0.707106781186548,-0.707106781186547
macOS,417.63,F,2328000,Clerk_36-45,Groceries_Houston,0.5,-0.866025403784439
Windows,114.3,M,2716000,Clerk_26-35,Apparel_Test City,0.866025403784439,-0.5
other,445.97,M,2328000,Engineer_65+,Electronics_Test City,-0.5,0.866025403784438
Windows,115.61,F,2328000,Doctor_36-45,Electronics_Test City,0.965925826289068,-0.258819045102521
other,414.3,F,2716000,Doctor_65+,Apparel_Test City,-1,-1.83880688453542e-16
macOS,439.82,F,1680992,Doctor_65+,Travel_Test City,0.866025403784439,0.5
other,84.64,M,2716000,Teacher_65+,Groceries_Chicago,0.258819045102521,-0.965925826289068
Windows,252.88,M,8419600,Lawyer_65+,Groceries_Test City,0.965925826289068,-0.258819045102521
macOS,87.64,M,8419600,Doctor_36-45,Groceries_Test City,0.258819045102521,-0.965925826289068
other,312.17,F,1680992,Artist_16-25,Entertainment_Phoenix,0.258819045102521,-0.965925826289068
Windows,172.59,F,1680992,Teacher_65+,Travel_Test City,-0.965925826289069,0.25881904510252
other,444.05,M,8419600,Engineer_26-35,Groceries_Test City,-0.866025403784438,-0.5
other,364.7,F,2716000,Engineer_56-65,Entertainment_Chicago,0.866025403784439,-0.5
Windows,107.56,F,2716000,Artist_26-35,Groceries_Chicago,-0.965925826289069,0.25881904510252
macOS,444.16,M,1680992,Clerk_56-65,Apparel_Test City,-0.258819045102522,0.965925826289068
macOS,44.62,F,8419600,Lawyer_26-35,Groceries_Test City,-0.866025403784438,-0.5
macOS,212.55,M,8419600,Engineer_36-45,Groceries_Test City,-0.866025403784439,0.5
other,498.12,M,1680992,Lawyer_26-35,Travel_Test City,-0.258819045102522,0.965925826289068
X11,173.57,F,2328000,Teacher_36-45,Groceries_Houston,-0.5,-0.866025403784439
other,487.5,M,3979576,Doctor_36-45,Entertainment_Test City,0.5,-0.866025403784439
Linux,385.63,M,1680992,Clerk_26-35,Travel_Test City,-0.258819045102522,0.965925826289068
Windows,401.89,F,3979576,Clerk_65+,Entertainment_Test City,0.707106781186547,0.707106781186548
macOS,44.64,M,3979576,Engineer_36-45,Entertainment_Test City,0.866025403784439,-0.5
macOS,174.94,F,2328000,Teacher_46-55,Electronics_Test City,-0.707106781186547,-0.707106781186548
Linux,322.53,M,2328000,Doctor_46-55,Apparel_Test City,-0.965925826289069,0.25881904510252
other,192.45,F,8419600,Doctor_36-45,Groceries_Test City,0.5,-0.866025403784439
other,273.95,F,2716000,Lawyer_65+,Apparel_Test City,0,1
X11,279.94,F,3979576,Clerk_56-65,Electronics_Test City,0,1
other,369.61,F,2328000,Doctor_56-65,Electronics_Test City,0,1
macOS,455.46,F,1680992,Lawyer_26-35,Entertainment_Test City,-0.866025403784439,0.5
X11,138.56,M,8419600,Doctor_36-45,Groceries_Test City,-0.707106781186547,-0.707106781186548
macOS,256.13,M,2328000,Engineer_36-45,Electronics_Test City,0.258819045102521,-0.965925826289068
Windows,441.84,F,2328000,Lawyer_26-35,Entertainment_Test City,0.965925826289068,0.258819045102521
other,388.62,M,3979576,Doctor_26-35,Electronics_Los Angeles,-0.5,-0.866025403784439
Windows,176.39,F,8419600,Teacher_65+,Groceries_Test City,1,6.15826833971767e-17
Windows,32.13,M,8419600,Clerk_36-45,Travel_New York,1.22514845490862e-16,-1
Windows,157.08,F,8419600,Clerk_36-45,Groceries_New York,0.965925826289068,0.258819045102521
Linux,57.86,F,8419600,Clerk_36-45,Entertainment_New York,0.258819045102521,0.965925826289068
macOS,368.46,M,8419600,Engineer_56-65,Groceries_Test City,0.866025403784439,0.5
Windows,364.06,M,1680992,Clerk_16-25,Groceries_Phoenix,0.5,-0.866025403784439
Windows,246.57,F,3979576,Lawyer_26-35,Entertainment_Test City,-1,-1.83880688453542e-16
macOS,352.14,M,2328000,Lawyer_36-45,Electronics_Houston,1.22514845490862e-16,-1
X11,90.53,F,2716000,Lawyer_56-65,Apparel_Test City,-0.258819045102522,0.965925826289068
other,101.94,F,8419600,Artist_46-55,Groceries_New York,-0.866025403784439,0.5
Windows,208.14,M,8419600,Doctor_56-65,Apparel_New York,0.866025403784439,-0.5
macOS,409,F,2328000,Lawyer_56-65,Electronics_Test City,0.965925826289068,0.258819045102521
other,291.63,F,3979576,Nurse_26-35,Travel_Los Angeles,0.258819045102521,0.965925826289068
Windows,264.28,F,1680992,Clerk_56-65,Travel_Test City,0.965925826289068,-0.258819045102521
macOS,63.5,F,3979576,Lawyer_16-25,Travel_Los Angeles,0.965925826289068,-0.258819045102521
Linux,417.91,M,3979576,Lawyer_56-65,Entertainment_Test City,1.22514845490862e-16,-1
macOS,330.89,F,2328000,Doctor_65+,Electronics_Test City,-1,-1.83880688453542e-16
Windows,429.66,F,2716000,Lawyer_46-55,Apparel_Test City,0,1
Windows,470.58,F,3979576,Lawyer_56-65,Entertainment_Test City,1.22514845490862e-16,-1
Linux,5.53,F,3979576,Doctor_26-35,Apparel_Los Angeles,-0.5,-0.866025403784439
other,211.85,F,8419600,Lawyer_36-45,Groceries_Test City,1.22514845490862e-16,-1
other,7.37,M,8419600,Lawyer_56-65,Groceries_Test City,0.5,-0.866025403784439
X11,201.4,M,2328000,Doctor_36-45,Electronics_Test City,1,6.15826833971767e-17
macOS,261.69,M,3979576,Lawyer_65+,Entertainment_Test City,-0.258819045102522,0.965925826289068
other,494.14,M,1680992,Nurse_65+,Entertainment_Phoenix,-0.707106781186547,-0.707106781186548
Linux,171.99,M,8419600,Teacher_26-35,Groceries_Test City,-0.866025403784438,-0.5
other,195.69,F,2328000,Teacher_56-65,Electronics_Test City,0.5,-0.866025403784439
Linux,207.82,F,2328000,Lawyer_65+,Electronics_Test City,-0.707106781186548,0.707106781186547
macOS,368.08,M,3979576,Doctor_46-55,Entertainment_Test City,-0.707106781186548,0.707106781186547
macOS,222.58,M,1680992,Artist_56-65,Travel_Phoenix,1,6.15826833971767e-17
Windows,300.47,M,3979576,Clerk_56-65,Entertainment_Test City,0.5,0.866025403784439
Windows,472.26,M,8419600,Doctor_26-35,Groceries_Test City,-0.5,-0.866025403784439
other,243.16,F,8419600,Artist_46-55,Apparel_New York,-0.965925826289068,-0.258819045102521
Linux,7.37,F,3979576,Nurse_36-45,Apparel_Los Angeles,-0.866025403784438,-0.5
macOS,228.37,F,2716000,Teacher_16-25,Travel_Chicago,0,1
Windows,231.32,M,3979576,Doctor_36-45,Entertainment_Test City,-0.5,0.866025403784438
Windows,9,F,1680992,Engineer_65+,Travel_Phoenix,0.258819045102521,-0.965925826289068
Linux,241.52,F,8419600,Lawyer_56-65,Groceries_Test City,0.5,0.866025403784439
macOS,328.32,F,3979576,Doctor_65+,Groceries_Test City,0.965925826289068,-0.258819045102521
macOS,270.64,M,1680992,Engineer_56-65,Entertainment_Test City,0.258819045102521,-0.965925826289068
other,22.43,M,2716000,Lawyer_26-35,Apparel_Test City,-0.5,0.866025403784438
macOS,212.48,M,2716000,Clerk_56-65,Groceries_Test City,-0.258819045102522,0.965925826289068
Linux,322.07,M,2716000,Doctor_36-45,Apparel_Test City,-0.258819045102522,0.965925826289068
X11,257.24,F,3979576,Teacher_36-45,Entertainment_Test City,-0.866025403784439,0.5
Windows,70.45,F,2328000,Engineer_36-45,Electronics_Test City,0.707106781186547,0.707106781186548
Linux,187.8,M,2716000,Clerk_46-55,Apparel_Test City,0.707106781186547,0.707106781186548
Linux,336.18,F,2716000,Lawyer_16-25,Groceries_Chicago,-0.258819045102522,0.965925826289068
other,414.45,F,2716000,Engineer_65+,Groceries_Chicago,0.707106781186547,0.707106781186548
macOS,54.68,M,1680992,Engineer_56-65,Travel_Test City,0.707106781186547,0.707106781186548
Windows,219.49,M,3979576,Doctor_36-45,Apparel_Test City,-0.5,-0.866025403784439
Windows,371.04,F,2328000,Artist_46-55,Electronics_Houston,0,1
macOS,47.69,F,8419600,Nurse_65+,Electronics_New York,-0.965925826289068,-0.258819045102521
Windows,74.9,F,1680992,Teacher_26-35,Groceries_Phoenix,-0.258819045102521,-0.965925826289068
X11,284.12,F,2716000,Lawyer_65+,Apparel_Test City,0.707106781186548,-0.707106781186547
other,440.94,M,8419600,Teacher_65+,Groceries_Test City,0.258819045102521,0.965925826289068
macOS,273.74,M,3979576,Lawyer_46-55,Entertainment_Test City,0.258819045102521,0.965925826289068
Windows,47.11,M,3979576,Clerk_56-65,Entertainment_Test City,-0.258819045102522,0.965925826289068
other,391.8,F,3979576,Engineer_16-25,Groceries_Los Angeles,-0.5,-0.866025403784439
X11,185.56,F,2716000,Teacher_26-35,Apparel_Test City,0.866025403784439,-0.5
macOS,390.46,M,2716000,Doctor_56-65,Apparel_Test City,0.707106781186548,-0.707106781186547
macOS,261.85,F,1680992,Clerk_36-45,Travel_Test City,-0.258819045102521,-0.965925826289068
macOS,58.46,F,2716000,Nurse_26-35,Entertainment_Chicago,-0.5,-0.866025403784439
other,361,M,2716000,Doctor_56-65,Travel_Chicago,-0.5,0.866025403784438
macOS,323.27,F,8419600,Nurse_16-25,Travel_New York,-0.866025403784438,-0.5
other,297.3,M,2716000,Nurse_16-25,Apparel_Chicago,-0.866025403784439,0.5
Windows,137.54,M,1680992,Clerk_36-45,Travel_Test City,-0.866025403784439,0.5
macOS,431.67,M,8419600,Doctor_36-45,Groceries_Test City,-0.965925826289069,0.25881904510252
other,385.12,F,2716000,Engineer_36-45,Travel_Chicago,-0.965925826289069,0.25881904510252
macOS,462.57,M,2328000,Doctor_36-45,Electronics_Test City,-0.258819045102522,0.965925826289068
macOS,417.14,M,2716000,Teacher_46-55,Apparel_Test City,1,6.15826833971767e-17
macOS,335.25,M,2716000,Engineer_56-65,Apparel_Test City,0.707106781186547,0.707106781186548
macOS,393.18,F,3979576,Teacher_36-45,Entertainment_Test City,0.5,0.866025403784439
other,105.77,F,2716000,Clerk_36-45,Electronics_Test City,0.965925826289068,0.258819045102521
X11,420.87,M,2716000,Teacher_26-35,Apparel_Test City,-0.965925826289068,-0.258819045102521
Windows,491.21,M,8419600,Lawyer_56-65,Apparel_New York,-0.866025403784438,-0.5
Windows,187.6,F,2716000,Clerk_26-35,Travel_Test City,-0.707106781186547,-0.707106781186548
Linux,125.75,M,3979576,Clerk_46-55,Entertainment_Test City,0,1
other,496.86,M,2716000,Clerk_56-65,Electronics_Test City,-0.5,-0.866025403784439
other,352.83,M,3979576,Engineer_56-65,Apparel_Los Angeles,1,6.15826833971767e-17
other,251.27,M,2328000,Clerk_46-55,Electronics_Test City,-0.707106781186548,0.707106781186547
Windows,434.62,F,3979576,Engineer_36-45,Entertainment_Test City,1.22514845490862e-16,-1
macOS,493.53,F,2716000,Doctor_36-45,Apparel_Test City,0.866025403784439,0.5
Windows,115.4,M,8419600,Doctor_36-45,Travel_New York,-0.866025403784438,-0.5
Linux,402.96,M,8419600,Teacher_65+,Groceries_Test City,-0.258819045102522,0.965925826289068
macOS,239.2,M,8419600,Engineer_26-35,Groceries_Test City,0.866025403784439,-0.5
other,448.81,F,2328000,Nurse_36-45,Groceries_Houston,-0.258819045102522,0.965925826289068
other,208.66,F,3979576,Nurse_65+,Groceries_Los Angeles,0.866025403784439,-0.5
other,177.21,M,2328000,Engineer_65+,Electronics_Test City,-0.5,0.866025403784438
macOS,378.93,M,8419600,Doctor_46-55,Groceries_Test City,1,6.15826833971767e-17
Windows,238.64,F,1680992,Doctor_26-35,Travel_Test City,0.5,0.866025403784439
macOS,254.3,M,8419600,Clerk_36-45,Travel_New York,-0.866025403784438,-0.5
other,317.49,F,2716000,Nurse_36-45,Entertainment_Chicago,0.258819045102521,0.965925826289068
macOS,381.78,F,2328000,Teacher_46-55,Electronics_Test City,0.866025403784439,0.5
Windows,317.55,F,3979576,Engineer_36-45,Entertainment_Test City,-0.707106781186547,-0.707106781186548
Windows,481.54,F,2716000,Teacher_26-35,Travel_Test City,-0.965925826289069,0.25881904510252
Windows,439.05,M,2716000,Teacher_65+,Apparel_Test City,1,6.15826833971767e-17
macOS,140.79,M,2328000,Doctor_56-65,Electronics_Houston,0.707106781186547,0.707106781186548
macOS,278.31,F,2328000,Doctor_46-55,Electronics_Test City,-1,-1.83880688453542e-16
Linux,67.84,M,8419600,Clerk_46-55,Groceries_New York,-0.5,0.866025403784438
X11,377.73,F,2328000,Lawyer_65+,Electronics_Test City,0.707106781186548,-0.707106781186547
X11,70.06,M,2716000,Doctor_46-55,Groceries_Chicago,1,6.15826833971767e-17
macOS,404.63,F,1680992,Teacher_26-35,Travel_Test City,0.5,-0.866025403784439
macOS,387.34,F,1680992,Engineer_56-65,Travel_Test City,-0.258819045102522,0.965925826289068
Windows,5.44999999999999,M,2716000,Lawyer_65+,Apparel_Test City,-0.707106781186547,-0.707106781186548
X11,170.66,F,2716000,Lawyer_56-65,Apparel_Test City,-0.707106781186548,0.707106781186547
macOS,352.89,F,1680992,Clerk_36-45,Travel_Test City,0.5,-0.866025403784439
other,322.21,M,2716000,Clerk_56-65,Apparel_Test City,-0.707106781186548,0.707106781186547
Linux,187.72,M,3979576,Lawyer_26-35,Entertainment_Test City,-0.258819045102522,0.965925826289068
Windows,9.85999999999999,M,3979576,Clerk_26-35,Entertainment_Test City,-0.707106781186547,-0.707106781186548
Windows,297.93,F,1680992,Clerk_56-65,Groceries_Phoenix,0.866025403784439,0.5
other,302.01,F,8419600,Lawyer_16-25,Apparel_New York,1.22514845490862e-16,-1
macOS,243.75,M,3979576,Nurse_46-55,Electronics_Los Angeles,0.707106781186548,-0.707106781186547
macOS,119.93,F,8419600,Lawyer_46-55,Groceries_Test City,-0.258819045102522,0.965925826289068
other,177.52,F,2328000,Teacher_56-65,Electronics_Test City,0.965925826289068,-0.258819045102521
Windows,271.09,M,1680992,Doctor_56-65,Travel_Test City,0.5,0.866025403784439
Linux,213.42,M,3979576,Teacher_26-35,Entertainment_Test City,1,6.15826833971767e-17
Linux,193.63,F,2328000,Teacher_65+,Electronics_Test City,1.22514845490862e-16,-1
other,263.97,F,2328000,Clerk_36-45,Electronics_Test City,0.866025403784439,0.5
macOS,103.64,F,2328000,Doctor_16-25,Apparel_Houston,-0.258819045102522,0.965925826289068
other,327.26,M,2328000,Clerk_56-65,Electronics_Test City,-0.707106781186548,0.707106781186547
macOS,314.74,M,8419600,Doctor_26-35,Groceries_New York,0.5,0.866025403784439
macOS,355.01,M,2328000,Nurse_56-65,Groceries_Houston,0,1
other,436.5,M,3979576,Doctor_16-25,Groceries_Los Angeles,-0.707106781186547,-0.707106781186548
Windows,70.85,F,1680992,Clerk_46-55,Travel_Test City,1.22514845490862e-16,-1
macOS,289.22,M,2328000,Engineer_46-55,Electronics_Test City,0.5,-0.866025403784439
other,245.78,M,2716000,Doctor_36-45,Groceries_Test City,0.965925826289068,-0.258819045102521
other,232.56,F,2328000,Clerk_46-55,Travel_Test City,-0.965925826289069,0.25881904510252
macOS,19.12,M,8419600,Teacher_26-35,Groceries_Test City,0.866025403784439,0.5
other,193.87,F,2716000,Teacher_56-65,Apparel_Test City,0.5,-0.866025403784439
macOS,246.71,M,1680992,Engineer_65+,Travel_Test City,0.866025403784439,-0.5
X11,259.02,M,2716000,Lawyer_26-35,Apparel_Test City,0.707106781186548,-0.707106781186547
macOS,417.84,M,8419600,Doctor_56-65,Groceries_Test City,-0.5,-0.866025403784439
other,125.06,M,2716000,Doctor_36-45,Apparel_Test City,0,1
Windows,305.11,M,8419600,Clerk_46-55,Apparel_New York,0.5,-0.866025403784439
other,340.43,F,2328000,Teacher_36-45,Groceries_Houston,0.965925826289068,0.258819045102521
other,84.26,M,8419600,Doctor_26-35,Entertainment_New York,-0.707106781186548,0.707106781186547
macOS,38.17,M,3979576,Teacher_65+,Entertainment_Test City,-0.866025403784439,0.5
macOS,345.53,M,2328000,Teacher_26-35,Electronics_Test City,0.707106781186548,-0.707106781186547
Windows,185.91,F,3979576,Engineer_36-45,Entertainment_Test City,0.5,-0.866025403784439
Windows,43.28,M,3979576,Doctor_46-55,Entertainment_Test City,0.866025403784439,0.5
X11,85.24,F,3979576,Clerk_56-65,Travel_Los Angeles,1,6.15826833971767e-17
Windows,212.24,M,2716000,Engineer_36-45,Apparel_Test City,-0.866025403784439,0.5
Windows,273.21,M,1680992,Teacher_26-35,Travel_Test City,-0.866025403784438,-0.5
Linux,150.22,M,3979576,Clerk_26-35,Entertainment_Test City,-0.866025403784439,0.5
other,51.02,M,3979576,Clerk_26-35,Groceries_Los Angeles,-0.866025403784438,-0.5
Windows,340.86,M,1680992,Doctor_56-65,Travel_Test City,-0.965925826289069,0.25881904510252
Windows,310.93,F,2716000,Engineer_46-55,Apparel_Test City,0.5,-0.866025403784439
Windows,318.59,F,2716000,Lawyer_46-55,Apparel_Test City,-0.258819045102522,0.965925826289068
Windows,385.89,F,1680992,Nurse_65+,Groceries_Phoenix,0.258819045102521,-0.965925826289068
Linux,59.99,F,3979576,Lawyer_16-25,Groceries_Los Angeles,0.965925826289068,0.258819045102521
X11,169,M,3979576,Doctor_56-65,Entertainment_Test City,-0.5,0.866025403784438
Linux,264.57,F,8419600,Engineer_56-65,Groceries_New York,0.707106781186548,-0.707106781186547
